Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
03.10.2023;532,96;536,13;537,55;532,96;;-0,59%
02.10.2023;536,13;534,69;539,16;534,13;;0,33%
29.09.2023;534,35;534,6;536,23;531,38;;-0,05%
28.09.2023;534,6;535,18;538,46;531,38;;-0,72%
27.09.2023;538,46;538,46;539,22;534,06;;0,00%
26.09.2023;538,46;538,46;541,13;537,65;;0,00%
25.09.2023;538,46;539,61;541,13;537,21;;0,23%
22.09.2023;537,21;535,97;539,84;535,54;;0,23%
21.09.2023;535,97;533,34;536,94;532,42;;0,49%
20.09.2023;533,34;531,21;534,36;530,58;;0,40%
19.09.2023;531,21;530,21;532,66;529,6;;0,19%
18.09.2023;530,21;530,84;531,98;529,38;;0,02%
15.09.2023;530,13;530,13;537,5;529,38;;0,00%
14.09.2023;530,13;533,09;537,5;530,13;;-0,56%
13.09.2023;533,09;534,96;537,89;533,09;;-0,35%
12.09.2023;534,96;537,38;539;534,96;;-0,45%
11.09.2023;537,38;536,84;539,06;535,98;;0,16%
08.09.2023;536,53;535,74;537,82;535,4;;0,15%
07.09.2023;535,74;535,74;537,14;535,54;;0,00%
06.09.2023;535,74;537,88;541,38;535,02;;-0,40%
05.09.2023;537,88;536,05;542,5;535,02;;0,34%
04.09.2023;536,05;536,05;536,96;536,05;;0,00%
01.09.2023;536,05;539,2;539,2;536,05;;-0,58%
31.08.2023;539,2;539,2;540,04;536,97;;0,00%
30.08.2023;539,2;539,2;540,82;537,81;;0,00%
29.08.2023;539,2;539,2;541,45;538,84;;0,00%
28.08.2023;539,2;542,63;542,63;538,95;;0,04%
25.08.2023;538,96;538,96;542,97;538,96;;0,00%
24.08.2023;538,96;539,34;543,03;537,61;;-0,07%
23.08.2023;539,34;538,34;540,79;535,68;;0,19%
22.08.2023;538,34;535,22;539,52;535,13;;0,58%
21.08.2023;535,22;533,21;537,5;532,92;;0,38%
18.08.2023;533,21;533,61;537;532,34;;-0,07%
17.08.2023;533,61;534,5;537;533,26;;-0,17%
16.08.2023;534,5;535,75;537,92;534,5;;-0,23%
15.08.2023;535,75;535,13;537,82;534,99;;0,12%
14.08.2023;535,13;536,2;541,5;535,07;;0,00%
11.08.2023;535,13;535,13;537,85;535,01;;0,00%
10.08.2023;535,13;536,53;537,89;535,13;;-0,26%
09.08.2023;536,53;538,6;541,69;536,48;;-0,38%
08.08.2023;538,6;541,35;542,2;538,6;;-0,51%
07.08.2023;541,35;544;544;540,53;;0,15%
04.08.2023;540,53;542,97;545,93;540,53;;-0,45%
03.08.2023;542,97;544,83;546,03;542,9;;-0,34%
02.08.2023;544,83;544,83;546,07;543,56;;0,00%
01.08.2023;544,83;544,83;546,03;543,56;;0,00%
31.07.2023;544,83;540,26;545,93;538,42;;0,85%
28.07.2023;540,26;540,26;544,43;538,42;;0,00%
27.07.2023;540,26;540,26;542,16;538,42;;0,00%
26.07.2023;540,26;538,72;541,31;537,89;;0,29%
25.07.2023;538,72;535,59;539,83;535,59;;0,58%
24.07.2023;535,59;539,93;540,01;535,59;;0,00%
21.07.2023;535,59;536,22;540,01;535,59;;-0,12%
20.07.2023;536,22;536,67;539,69;536,22;;-0,08%
19.07.2023;536,67;536,97;544;536,58;;-0,06%
18.07.2023;536,97;537,76;544;536,97;;-0,15%
17.07.2023;537,76;544,97;545,03;537,76;;-0,49%
14.07.2023;540,4;544;546,97;540,4;;-0,66%
13.07.2023;544;545,1;550,82;544;;-0,20%
12.07.2023;545,1;546,22;553,08;545,1;;-0,21%
11.07.2023;546,22;547,47;553,53;544,4;;-0,23%
10.07.2023;547,47;550,39;552,24;544,39;;0,57%
07.07.2023;544,39;543,26;551;543,04;;0,21%
06.07.2023;543,26;542,35;546,21;542,18;;0,17%
05.07.2023;542,35;542,63;545,22;542,22;;-0,05%
04.07.2023;542,63;542,63;545,56;542,63;;0,00%
03.07.2023;542,63;546,2;546,32;542,13;;0,05%
30.06.2023;542,38;542,85;546,74;542,38;;-0,09%
29.06.2023;542,85;542,97;546,79;542,85;;-0,02%
28.06.2023;542,97;542,35;546,62;542,23;;0,11%
27.06.2023;542,35;541,72;545,56;540,93;;0,12%
26.06.2023;541,72;544,96;545,56;541,65;;0,01%
23.06.2023;541,65;541,22;545,52;541,2;;0,08%
22.06.2023;541,22;540,35;544,13;540,35;;0,16%
21.06.2023;540,35;540,35;542,88;539,7;;0,00%
20.06.2023;540,35;540,22;543,2;539,7;;0,02%
19.06.2023;540,22;542,27;543,39;539,89;;-0,05%
16.06.2023;540,47;540,47;543,8;540,47;;0,00%
15.06.2023;540,47;541,47;545,18;540,47;;-0,18%
14.06.2023;541,47;541,72;545,63;540,4;;-0,05%
13.06.2023;541,72;541,72;544,72;538,89;;0,00%
12.06.2023;541,72;543,71;544,05;538,31;;0,63%
09.06.2023;538,31;538,31;543,47;538,11;;-0,37%
08.06.2023;540,29;536,97;541,2;536,83;;0,62%
07.06.2023;536,97;536,97;540,1;536,97;;0,00%
06.06.2023;536,97;538,35;541,5;536,97;;-0,26%
05.06.2023;538,35;542,82;543,5;537,97;;0,07%
02.06.2023;537,97;538,85;543,5;537,97;;-0,16%
01.06.2023;538,85;539,47;543,75;538,85;;-0,11%
31.05.2023;539,47;539,97;543,86;539,47;;-0,09%
30.05.2023;539,97;540,72;544,23;539,65;;-0,14%
29.05.2023;540,72;538,22;544,15;538,22;;0,46%
26.05.2023;538,22;536,97;542,02;536,97;;0,23%
25.05.2023;536,97;536,85;541,04;536,85;;0,02%
24.05.2023;536,85;536,97;540,81;536,85;;-0,02%
23.05.2023;536,97;536,22;540,81;535,42;;0,14%
22.05.2023;536,22;539,48;539,78;534,35;;0,35%
19.05.2023;534,35;534,35;539,78;534,35;;0,00%
18.05.2023;534,35;534,2;538,3;534,2;;0,03%
17.05.2023;534,2;533,97;538,5;533,88;;0,04%
16.05.2023;533,97;534,35;538,5;533,97;;-0,07%
15.05.2023;534,35;534,97;539,14;534,35;;-0,12%
12.05.2023;534,97;535,1;539,81;534,97;;-0,02%
11.05.2023;535,1;536,22;539,81;535,1;;-0,21%
10.05.2023;536,22;537,1;540,6;536,22;;-0,16%
09.05.2023;537,1;539,85;545,5;537,1;;-0,51%
08.05.2023;539,85;544,65;545,5;539,85;;-0,53%
05.05.2023;542,72;542,72;546,87;542,67;;0,00%
04.05.2023;542,72;541,75;546,87;541,75;;0,18%
03.05.2023;541,75;543,13;547,5;541,75;;-0,25%
02.05.2023;543,13;540,65;547,5;540,44;;0,46%
01.05.2023;540,65;543,45;547,26;540,36;;0,00%
28.04.2023;540,65;539,46;544,14;537,26;;0,22%
27.04.2023;539,46;533,97;540,57;533,6;;1,03%
26.04.2023;533,97;531,15;535,11;531,12;;0,53%
25.04.2023;531,15;532,19;535;531,15;;-0,20%
24.04.2023;532,19;535,53;535,8;531,9;;0,00%
21.04.2023;532,19;532,97;535,8;532,19;;-0,15%
20.04.2023;532,97;533,32;537,5;532,97;;-0,07%
19.04.2023;533,32;534,35;540,11;533,32;;-0,19%
18.04.2023;534,35;534,69;537,85;534,35;;-0,06%
17.04.2023;534,69;538,6;538,85;534,69;;-0,19%
14.04.2023;535,72;536,35;538,84;535,72;;-0,12%
13.04.2023;536,35;535,97;540,11;535,97;;0,07%
12.04.2023;535,97;537,57;540,59;535,97;;-0,30%
11.04.2023;537,57;537,15;543;536,76;;0,08%
10.04.2023;537,15;540,11;542,5;537,15;;0,00%
07.04.2023;537,15;537,85;542,5;537,15;;-0,13%
06.04.2023;537,85;537,85;541,02;537,65;;0,00%
05.04.2023;537,85;537,85;542,56;537,65;;0,00%
04.04.2023;537,85;539,18;542,56;537,85;;-0,25%
03.04.2023;539,18;543,28;544;539,18;;-0,12%
31.03.2023;539,85;540,72;544,5;539,85;;-0,16%
30.03.2023;540,72;540,35;544,24;540,29;;0,07%
29.03.2023;540,35;540,22;545,51;539,97;;0,02%
28.03.2023;540,22;542,51;545,79;540,22;;-0,42%
27.03.2023;542,51;540,54;545,79;539,7;;0,26%
24.03.2023;541,1;539,72;543,68;539,7;;-0,47%
23.03.2023;543,67;539,72;543,67;539,72;;0,73%
22.03.2023;539,72;539,72;542,41;539,72;;0,00%
21.03.2023;539,72;540,09;543,4;539,72;;-0,07%
20.03.2023;540,09;541,72;548,19;540,09;;-1,07%
17.03.2023;545,94;542,97;547;541,72;;0,55%
16.03.2023;542,97;545,82;547,5;542,9;;-0,52%
15.03.2023;545,82;545,34;548;544,65;;0,09%
14.03.2023;545,34;545,6;548,2;545,25;;-0,05%
13.03.2023;545,6;548,19;549,94;545,6;;-0,47%
10.03.2023;548,19;548,19;551,87;547,27;;0,00%
09.03.2023;548,19;549,3;553,5;548,19;;-0,20%
08.03.2023;549,3;549,9;553,92;548,95;;-0,11%
07.03.2023;549,9;552,59;555,06;549,6;;-0,49%
06.03.2023;552,59;558,56;559;552,59;;-0,55%
03.03.2023;555,65;555,65;559;554,95;;0,00%
02.03.2023;555,65;558,36;560;554,96;;-0,49%
01.03.2023;558,36;558,36;560,2;558,06;;0,00%
28.02.2023;558,36;559,91;563,5;558,07;;-0,28%
27.02.2023;559,91;563,13;563,6;559,88;;-0,09%
24.02.2023;560,4;561,25;563,6;559,05;;-0,15%
23.02.2023;561,25;557,92;563,34;557,6;;0,60%
22.02.2023;557,92;557,92;561,02;557,63;;0,00%
21.02.2023;557,92;558,23;561,6;557,73;;-0,06%
20.02.2023;558,23;561,13;561,13;558,23;;0,00%
17.02.2023;558,23;559,25;564;558,23;;-0,18%
16.02.2023;559,25;561,88;567,85;559,25;;-0,47%
15.02.2023;561,88;568,38;576;561,88;;-1,14%
14.02.2023;568,38;571,94;576;568,38;;-0,62%
13.02.2023;571,94;580,13;581,13;571,88;;-0,08%
10.02.2023;572,38;580,13;583,61;572,38;;-1,34%
09.02.2023;580,13;582,28;584;578,22;;-0,37%
08.02.2023;582,28;579,05;583,67;571,38;;0,56%
07.02.2023;579,05;573,15;579,77;570,18;;1,03%
06.02.2023;573,15;567,66;573,92;566,42;;1,07%
03.02.2023;567,06;560,4;568,3;551,73;;1,19%
02.02.2023;560,4;553,78;561,3;553,26;;1,20%
01.02.2023;553,78;551,54;555,07;551,41;;0,41%
31.01.2023;551,54;552,33;555,98;551,41;;-0,14%
30.01.2023;552,33;554,4;561,52;552,33;;-0,37%
27.01.2023;554,4;562,55;563,94;554,4;;-1,45%
26.01.2023;562,55;562,88;565,5;562,28;;0,00%
25.01.2023;562,55;563,3;565,92;562,28;1,09K;-0,13%
24.01.2023;563,3;563,3;566,44;562,05;1,19K;0,00%
23.01.2023;563,3;563,3;569,5;562,88;0,79K;0,00%
20.01.2023;563,3;563,3;568,28;563,3;1,30K;0,00%
19.01.2023;563,3;564,03;571,63;563,3;0,72K;-0,13%
18.01.2023;564,03;565,05;571,64;564,03;0,56K;-0,18%
17.01.2023;565,05;570,93;580,78;565,05;0,56K;-1,03%
16.01.2023;570,93;570,93;579,92;570,88;0,46K;0,00%
13.01.2023;570,93;578,93;582;570,93;0,59K;-1,38%
12.01.2023;578,93;579,53;585;578,93;0,90K;-0,10%
11.01.2023;579,53;585,4;587,5;579,35;0,67K;-1,00%
10.01.2023;585,4;589,03;591,71;585,1;1,10K;-0,62%
09.01.2023;589,03;594,09;594,51;589,03;0,70K;-0,13%
06.01.2023;589,78;590,59;596;589,65;0,54K;-0,14%
05.01.2023;590,59;591,1;595,92;590,44;1,09K;-0,09%
04.01.2023;591,1;591,1;594,37;590,85;1,05K;0,00%
03.01.2023;591,1;591,68;597,25;590,87;0,93K;-0,10%
02.01.2023;591,68;597,25;598,08;591,68;0,43K;0,00%
30.12.2022;591,68;591,68;598,08;591,36;0,64K;0,00%
29.12.2022;591,68;585,31;594,18;584,91;0,18K;0,97%
28.12.2022;586;580,79;587,5;580,46;0,40K;0,90%
27.12.2022;580,79;580,99;584,5;580,22;0,55K;-0,03%
26.12.2022;580,99;582,13;584,5;580,88;0,47K;-0,01%
23.12.2022;581,03;582,03;587,5;580,88;0,56K;-0,17%
22.12.2022;582,03;584,48;588;582,03;0,55K;-0,42%
21.12.2022;584,48;584,48;588;583,68;0,58K;0,00%
20.12.2022;584,48;583,98;589;583,84;0,80K;0,09%
19.12.2022;583,98;590,65;592;583,85;0,60K;0,02%
16.12.2022;583,85;594,63;598,5;583,85;1,06K;-1,81%
15.12.2022;594,63;594,63;600;592,6;0,81K;0,00%
14.12.2022;594,63;593,03;600,07;589,13;0,89K;0,27%
13.12.2022;593,03;583,6;595,17;582,1;0,89K;0,47%
12.12.2022;590,28;592,09;592,09;582,82;0,53K;1,14%
09.12.2022;583,6;586,5;598,5;583,6;1,10K;-0,49%
08.12.2022;586,5;589,75;600,98;586,5;1,05K;-0,55%
07.12.2022;589,75;602,06;604,57;589,75;1,10K;-2,04%
06.12.2022;602,06;604,21;606;601,95;1,08K;-0,14%
05.12.2022;602,9;603,1;605,72;602,11;0,82K;0,00%
02.12.2022;602,9;598,13;604,8;597,75;1,05K;0,80%
01.12.2022;598,13;596,56;601,79;596,27;1,04K;0,26%
30.11.2022;596,56;596,81;600,7;596,04;1,03K;-0,04%
29.11.2022;596,81;599,05;603,5;596,81;1,04K;-0,37%
28.11.2022;599,05;606,6;607,5;599,05;0,70K;-0,71%
25.11.2022;603,31;607,04;608,19;603,31;1,09K;-0,61%
24.11.2022;607,04;607,04;609,11;605,93;0,96K;0,00%
23.11.2022;607,04;606,9;608,69;603,92;1,12K;0,02%
22.11.2022;606,9;606,9;609,03;603,92;1,06K;0,00%
21.11.2022;606,9;612,28;613,5;606,9;0,69K;-0,06%
18.11.2022;607,28;610,53;614,5;607,28;1,07K;-0,53%
17.11.2022;610,53;610,92;614,5;610,27;0,74K;-0,40%
16.11.2022;613,01;612,5;615;610,68;0,57K;0,08%
15.11.2022;612,5;609,38;615;607,88;0,99K;0,51%
14.11.2022;609,38;611,87;614,5;607,88;0,59K;0,00%
11.11.2022;609,38;609,38;614,5;609,25;0,94K;0,00%
10.11.2022;609,38;615,1;619,74;609,38;1,04K;-0,93%
09.11.2022;615,1;616,65;625,96;615,1;1,09K;-0,25%
08.11.2022;616,65;618,81;628;616,25;1,06K;-0,35%
07.11.2022;618,81;617,5;628;617,38;0,71K;0,21%
04.11.2022;617,5;621,36;628;617,5;0,71K;-0,62%
03.11.2022;621,36;617,47;623,94;616,45;1,06K;0,63%
02.11.2022;617,47;615,69;619,56;615,38;1,03K;0,29%
01.11.2022;615,69;615,17;619,95;614,87;1,04K;0,08%
31.10.2022;615,17;621,42;622;615,17;0,68K;-0,43%
28.10.2022;617,84;620,9;625;617,84;0,64K;-0,49%
27.10.2022;620,9;623,53;626,17;620,64;1,11K;-0,42%
26.10.2022;623,53;623,53;628,03;621,89;1,13K;0,00%
25.10.2022;623,53;624,55;628;622,97;1,00K;-0,12%
24.10.2022;624,31;621,96;626,42;620,28;0,43K;0,44%
21.10.2022;621,55;620,53;626;620,29;1,15K;0,16%
20.10.2022;620,53;615,55;622,67;615,53;1,03K;0,81%
19.10.2022;615,55;617,43;621,5;613,5;0,92K;0,25%
18.10.2022;613,99;616,05;617,43;613,4;1,10K;-0,33%
17.10.2022;616,05;619,71;621,82;614,88;0,61K;0,00%
14.10.2022;616,05;620,3;625,76;616,05;1,10K;-0,69%
13.10.2022;620,3;625,91;629,86;620,3;1,10K;-0,90%
12.10.2022;625,91;629,63;630,95;625,91;1,08K;-0,59%
11.10.2022;629,63;631,06;637,5;629,03;0,71K;-0,23%
10.10.2022;631,06;636,95;637,5;631,06;0,49K;-0,51%
07.10.2022;634,32;634,65;638,06;634,04;0,99K;-0,05%
06.10.2022;634,65;629,21;637,17;629,2;0,98K;0,86%
05.10.2022;629,21;626,53;633;626,5;1,08K;0,43%
04.10.2022;626,53;626,56;631,37;624,95;1,07K;0,25%
03.10.2022;624,95;625,57;633;624,95;0,63K;-0,10%
30.09.2022;625,57;627,4;634,68;625,57;1,10K;-0,29%
29.09.2022;627,4;632,15;639,73;627,4;1,13K;-0,75%
28.09.2022;632,15;633,3;641,06;632,12;1,10K;-0,18%
27.09.2022;633,3;633,3;642,5;632,7;0,81K;0,00%
26.09.2022;633,3;634,63;637,75;630,83;0,54K;0,19%
23.09.2022;632,09;630,69;637;630,67;0,90K;0,22%
22.09.2022;630,69;630,57;636,5;629,72;0,85K;0,02%
21.09.2022;630,57;630,57;633,57;628,89;1,07K;0,00%
20.09.2022;630,57;629,35;633,44;628,89;1,05K;0,19%
19.09.2022;629,35;629,35;634;629,35;0,96K;0,00%
16.09.2022;629,35;631,03;634,5;629,35;1,17K;-0,27%
15.09.2022;631,03;631,03;635,05;630,72;1,09K;0,00%
14.09.2022;631,03;631,03;642,5;630,85;0,86K;0,00%
13.09.2022;631,03;636,21;642,8;631,03;1,09K;-0,81%
12.09.2022;636,21;649,92;651,5;636,21;0,67K;-1,35%
09.09.2022;644,92;650,99;661,5;644,92;1,11K;-0,93%
08.09.2022;650,99;655,49;661,62;650,99;1,12K;-0,69%
07.09.2022;655,49;655,58;661,62;655,37;0,75K;-0,01%
06.09.2022;655,58;658,74;662,5;655,58;0,59K;-0,48%
05.09.2022;658,74;658,74;662,5;657,93;0,48K;0,00%
02.09.2022;658,74;650,17;661,5;650,17;0,79K;1,32%
01.09.2022;650,17;640,03;657;640,03;1,08K;1,58%
31.08.2022;640,03;640,03;651,5;635,86;1,00K;0,00%
30.08.2022;640,03;640,03;645,07;638,65;1,02K;0,00%
29.08.2022;640,03;636,17;643,67;631,8;0,50K;1,04%
26.08.2022;633,46;631,4;637;631,11;1,13K;0,33%
25.08.2022;631,4;634,78;644,5;631,4;1,11K;-0,53%
24.08.2022;634,78;640,5;647,5;634,78;1,11K;-0,89%
23.08.2022;640,5;646,31;652,5;640,5;1,09K;-0,90%
22.08.2022;646,31;652,06;657;646,31;0,70K;-0,88%
19.08.2022;652,06;654,79;661;652,06;1,02K;-0,42%
18.08.2022;654,79;660,31;665,53;654,79;1,24K;-0,84%
17.08.2022;660,31;664,24;669,33;660,31;1,60K;-0,59%
16.08.2022;664,24;667,04;669,66;664,24;0,98K;-0,42%
15.08.2022;667,04;667,04;672;666,18;0,60K;0,00%
12.08.2022;667,04;669,04;672,48;667,04;0,62K;-0,30%
11.08.2022;669,04;668,79;672,56;668,48;0,91K;0,04%
10.08.2022;668,79;668,79;672,48;668,62;1,00K;0,00%
09.08.2022;668,79;668,04;672,17;668,04;1,12K;0,11%
08.08.2022;668,04;670,13;672;668,04;0,55K;0,00%
05.08.2022;668,04;668,04;672,5;668,04;1,03K;0,00%
04.08.2022;668,04;668,29;672,5;667,87;1,05K;-0,04%
03.08.2022;668,29;668,29;672;667,87;0,89K;0,00%
02.08.2022;668,29;668,29;673;668,24;1,06K;0,00%
01.08.2022;668,29;671,43;673,18;668,24;0,39K;0,00%
29.07.2022;668,29;668,79;673,18;668,24;1,04K;-0,07%
28.07.2022;668,79;668,79;673,42;668,4;0,67K;0,00%
27.07.2022;668,79;670,49;673,83;668,79;0,71K;-0,25%
26.07.2022;670,49;671,61;673,1;670,3;0,89K;-0,17%
25.07.2022;671,61;671,61;674,21;671,41;0,67K;0,00%
22.07.2022;671,61;671,99;674,21;671,28;0,55K;-0,06%
21.07.2022;671,99;675,5;676,52;671,53;1,00K;-0,52%
20.07.2022;675,5;677,46;680,04;674,49;1,02K;-0,67%
19.07.2022;680,04;682,99;682,99;677,46;1,10K;-0,43%
18.07.2022;682,99;682,99;687,04;678,33;1,05K;0,00%
15.07.2022;682,99;682,99;684,61;681,06;0,56K;0,00%
14.07.2022;682,99;685,54;685,54;682,52;0,76K;-0,37%
13.07.2022;685,54;687,11;690,19;684,97;1,06K;-0,23%
12.07.2022;687,11;687,11;690,19;685,96;0,90K;0,00%
11.07.2022;687,11;687,11;690,52;686,82;0,71K;0,00%
08.07.2022;687,11;687,11;691,08;686,95;1,12K;0,00%
07.07.2022;687,11;687,11;691,62;686,95;1,12K;0,00%
06.07.2022;687,11;687,11;690,85;686,95;1,09K;0,00%
05.07.2022;687,11;687,11;690,68;686,4;1,08K;0,00%
04.07.2022;687,11;687,11;690,1;686,71;0,94K;0,00%
01.07.2022;687,11;685,86;689,88;685,85;0,90K;0,18%
30.06.2022;685,86;686,49;689,31;685,86;1,09K;-0,09%
29.06.2022;686,49;686,49;689,6;686,15;0,97K;0,00%
28.06.2022;686,49;687,99;692,96;686,49;1,03K;-0,22%
27.06.2022;687,99;694,84;694,88;687,99;0,66K;-0,40%
24.06.2022;690,78;691,36;696,38;690,78;0,55K;-0,08%
23.06.2022;691,36;691,22;696,1;690,13;0,58K;0,02%
22.06.2022;691,22;690,61;695,08;686,48;0,97K;0,09%
21.06.2022;690,61;685,79;693,54;684,41;1,15K;0,70%
20.06.2022;685,79;687,28;690,62;685,1;0,68K;0,00%
17.06.2022;685,79;683,61;689,79;683,52;0,56K;0,32%
16.06.2022;683,61;683,61;686,04;683,08;0,96K;0,00%
15.06.2022;683,61;683,04;686,04;682,67;1,07K;0,08%
14.06.2022;683,04;683,04;685,28;682,82;1,07K;0,00%
13.06.2022;683,04;688,37;688,37;683,04;0,62K;-0,27%
10.06.2022;684,91;686,61;689,15;684,72;0,55K;-0,25%
09.06.2022;686,61;682,11;688,04;682,11;0,59K;0,66%
08.06.2022;682,11;682,11;686,09;682,11;0,61K;0,00%
07.06.2022;682,11;684,36;687,77;682,11;0,78K;-0,33%
06.06.2022;684,36;692,69;692,69;682,79;0,50K;0,23%
03.06.2022;682,79;682,79;693,81;682,79;1,10K;0,00%
02.06.2022;682,79;682,79;689,95;682,79;1,01K;0,00%
01.06.2022;682,79;682,79;689,45;682,78;1,05K;0,00%
31.05.2022;682,79;675,49;686,31;675,49;0,80K;1,08%
30.05.2022;675,49;679,96;680,96;675,49;0,48K;0,00%
27.05.2022;675,49;675,49;682,44;675,49;0,65K;0,00%
26.05.2022;675,49;673,11;680,03;673,11;1,08K;0,35%
25.05.2022;673,11;675,19;679,44;672,88;1,08K;0,00%
24.05.2022;673,11;672,99;677,86;672,83;1,13K;0,02%
23.05.2022;672,99;675,88;677,68;671,24;0,78K;0,26%
20.05.2022;671,24;671,24;676,4;671,03;0,67K;0,00%
19.05.2022;671,24;669,06;674,12;669,06;0,96K;0,33%
18.05.2022;669,06;668,74;672,53;668,54;1,06K;0,05%
17.05.2022;668,74;669,61;673,18;668,74;0,76K;-0,13%
16.05.2022;669,61;672,59;673,58;669,08;0,25K;0,00%
